,BOX_OFFICE,BOX_OFFICE(prob),DATE,HOST_LAMIGO桃猿,HOST_中信兄弟,HOST_富邦悍將,HOST_統一7-ELEVEn獅,CLIENT_LAMIGO桃猿,CLIENT_中信兄弟,CLIENT_富邦悍將,CLIENT_統一7-ELEVEn獅,Fri,Sat,Sun,Thu,Tue,Wed,client_wins,host_wins,Previous_相對溼度(%),Previous_降水量(mm),Previous_CLIENT_HR,Previous_CLIENT_ERR,Previous_HOST_HR,Previous_HOST_ERR,Previous_CLIENT_SCORE,Previous_HOST_PA,Previous_HOST_3B,Previous_HOST_TB,Previous_HOST_SAC,Previous_HOST_DP,Previous_HOST_PB,Previous_CLIENT_PA,Previous_CLIENT_3B,Stadium
666,7038,0.3519,2019-08-25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.5851063829787234,0.5376344086021505,72.54,0.02,0,0,2,1,2,36,0,18,0,0,0,32,0,洲際
667,4132,0.4132,2019-08-25,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.5591397849462365,0.4786188897592204,75.08,0.62,1,1,0,0,8,39,0,15,1,0,0,38,0,天母
668,3427,0.2820576131687243,2019-08-27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.5894736842105263,0.5531914893617021,88.29,0.04,0,0,1,0,2,39,0,9,0,0,0,32,0,新莊
669,3479,0.2863374485596708,2019-08-28,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.5833333333333334,0.5578947368421052,64.58,0.0,0,0,0,1,0,27,0,10,0,0,0,37,0,新莊
670,6458,0.3229,2019-08-28,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.5319148936170213,0.480299721154812,59.46,0.0,3,0,2,0,12,36,0,17,0,0,0,45,0,澄清湖
671,5559,0.27795,2019-08-29,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.5368421052631579,0.4797292231729246,74.0,0.0,1,0,0,1,7,35,0,6,0,0,0,40,1,澄清湖
672,6313,0.31565,2019-08-30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4792938703567088,0.5876288659793815,78.92,0.25,1,0,1,0,4,29,0,11,0,0,0,34,0,桃園
673,6259,0.5151440329218107,2019-08-30,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.53125,0.5520833333333334,77.74,0.04,0,1,1,0,2,33,0,13,1,0,0,35,0,新莊
674,12100,0.9958847736625515,2019-08-31,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.5360824742268041,0.5463917525773195,69.33,0.0,1,2,2,2,8,45,0,23,0,0,0,46,1,新莊
675,12206,0.6103,2019-08-31,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4807806675979669,0.5816326530612245,86.04,0.17,3,0,2,1,10,38,0,17,0,0,0,43,0,桃園
676,6379,0.5250205761316873,2019-09-01,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.5306122448979592,0.5510204081632653,62.96,0.0,0,3,0,2,4,34,0,9,1,0,0,39,0,新莊
677,10034,0.5017,2019-09-01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.4804594446104797,0.5757575757575758,57.52,0.0,0,1,0,3,3,29,0,6,3,0,0,38,0,桃園
678,3089,0.25423868312757203,2019-09-03,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.4819813807766198,0.5555555555555556,74.71,0.0,0,1,3,0,3,41,0,26,1,0,0,39,0,新莊
679,3278,0.1639,2019-09-04,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5252525252525253,0.58,81.96,0.88,0,0,0,0,0,27,1,7,0,0,0,29,0,桃園
680,3022,0.24872427983539094,2019-09-04,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.4803776047293266,0.56,59.5,0.0,0,2,2,0,5,35,0,19,1,0,0,38,0,新莊
681,3572,0.1786,2019-09-06,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4789359942254443,0.53,82.58,0.31,2,0,3,0,15,47,0,35,1,0,0,47,0,洲際
682,4128,0.2064,2019-09-06,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5643564356435643,0.5742574257425742,81.7,0.0,0,0,0,0,2,39,0,12,1,0,0,42,0,桃園
683,9733,0.48665,2019-09-07,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5588235294117647,0.5784313725490197,86.83,0.02,0,0,1,0,3,42,2,23,2,0,1,34,1,桃園
684,9716,0.4858,2019-09-07,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4785579748640322,0.5247524752475248,83.04,0.6,0,2,1,1,3,37,0,13,0,0,1,37,1,洲際
685,6118,0.3059,2019-09-08,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5631067961165048,0.5728155339805825,81.62,0.0,0,0,3,1,6,40,0,21,1,0,0,39,1,桃園
686,11541,0.57705,2019-09-08,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.4770999469992153,0.5294117647058824,79.12,0.0,3,0,0,0,16,37,0,4,0,0,0,44,1,洲際
687,2589,0.21575,2019-09-10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5673076923076923,0.4768511893340501,85.12,0.02,0,1,1,0,11,46,0,24,0,0,0,47,0,台南
688,3376,0.1688,2019-09-11,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.5673076923076923,0.5242718446601942,71.92,0.0,2,0,3,0,7,43,0,23,1,0,0,40,0,洲際
689,2848,0.23733333333333334,2019-09-11,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.5619047619047619,0.4767067296378653,82.62,3.25,0,1,1,1,2,43,0,22,0,0,0,28,0,台南
690,4024,0.2012,2019-09-12,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.5619047619047619,0.5288461538461539,84.04,0.0,0,2,1,2,2,42,0,18,0,0,0,38,1,洲際
691,4740,0.39012345679012345,2019-09-13,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.5566037735849056,0.5566037735849056,71.96,0.0,3,1,1,1,16,36,0,13,0,0,0,49,0,新莊
692,5169,0.43075,2019-09-13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.5333333333333333,0.4752492341924753,81.78,0.0,1,0,2,1,3,38,0,19,0,0,0,38,0,台南
693,6048,0.49777777777777776,2019-09-14,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.5514018691588785,0.5607476635514018,74.0,0.07,3,2,1,4,10,49,0,15,0,0,0,44,0,新莊
694,6168,0.514,2019-09-14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.5377358490566038,0.4739351980734092,69.08,0.0,0,3,2,0,0,40,0,24,0,0,0,29,0,台南
695,7098,0.5915,2019-09-15,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.5327102803738317,0.4739146743590434,69.43,0.0,0,0,1,1,1,30,0,10,0,0,0,25,0,台南
696,4027,0.331440329218107,2019-09-15,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.5462962962962963,0.5648148148148148,75.33,0.12,1,0,1,1,3,41,0,15,0,0,0,39,0,新莊
697,5618,0.46238683127572017,2019-09-17,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5370370370370371,0.5688073394495413,83.13,0.42,3,0,3,0,6,40,0,19,2,0,0,38,0,新莊
698,3057,0.15285,2019-09-18,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4725815657491678,0.5412844036697247,70.12,0.02,1,1,1,0,3,30,0,11,0,0,0,33,0,桃園
699,12100,0.9958847736625515,2019-09-18,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.5412844036697247,0.5636363636363636,73.92,0.06,1,1,0,1,4,38,0,9,1,0,0,36,0,新莊
700,3061,0.15305,2019-09-19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.473169078444162,0.5545454545454546,77.74,0.19,0,1,0,0,3,37,0,5,0,0,0,49,0,桃園
701,4513,0.371440329218107,2019-09-22,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.4719736912641759,0.5585585585585585,70.0,0.07,1,3,0,2,6,53,1,31,2,0,0,40,0,新莊
702,13732,0.6866,2019-09-22,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5454545454545454,0.5585585585585585,73.21,0.0,0,0,0,2,5,35,0,7,0,0,1,37,0,桃園
703,4054,0.3336625514403292,2019-09-22,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.472535136054024,0.5625,73.21,0.0,0,1,3,1,2,40,1,24,1,0,0,42,0,新莊
704,3199,0.15995,2019-09-24,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5575221238938053,0.5625,75.5,0.02,1,1,3,0,4,35,0,15,1,0,0,40,0,桃園
705,4289,0.21445,2019-09-25,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5614035087719298,0.5575221238938053,71.12,0.0,1,3,0,3,13,40,0,10,0,0,0,45,0,桃園
706,4658,0.2329,2019-09-25,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.4738725471412694,0.5405405405405406,66.67,0.0,4,1,0,1,6,37,0,10,0,0,0,39,1,洲際
707,4955,0.24775,2019-09-26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.4752439071432447,0.5446428571428571,74.13,0.0,0,2,2,0,1,39,0,20,1,0,0,35,0,洲際
708,3119,0.2599166666666667,2019-09-27,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.5526315789473685,0.4750792213133649,86.74,0.0,0,2,1,2,1,33,0,9,0,0,0,33,0,台南
709,12202,0.6101,2019-09-27,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.5652173913043478,0.5398230088495575,86.38,0.0,2,1,3,2,12,40,0,21,1,0,0,45,1,洲際
710,6067,0.5055833333333334,2019-09-28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5565217391304348,0.4764711171524195,72.71,0.0,2,1,1,2,6,34,0,7,0,0,0,37,0,台南
711,20000,1.0,2019-09-28,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.5603448275862069,0.543859649122807,71.5,0.0,3,0,2,3,19,32,0,11,0,0,0,47,0,洲際
712,20223,1.01115,2019-09-29,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.5555555555555556,0.5478260869565217,71.54,0.0,5,1,1,3,17,35,0,15,0,0,0,48,0,洲際
713,5698,0.47483333333333333,2019-09-29,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.5603448275862069,0.4769939169499249,89.71,0.0,0,1,0,0,2,37,1,12,2,0,0,29,0,台南
714,15283,0.76415,2019-10-01,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.559322033898305,0.5431034482758621,91.62,0.0,1,0,0,0,2,32,0,6,3,0,0,33,1,洲際
715,5557,0.27785,2019-10-02,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5470085470085471,0.5641025641025641,82.83,0.59,0,1,1,1,3,37,1,18,1,0,0,34,2,桃園
716,4063,0.33440329218106996,2019-10-03,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.4775308898774961,0.5546218487394958,80.38,0.0,2,0,1,1,5,36,0,8,1,0,0,40,0,新莊
717,7825,0.39125,2019-10-04,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5508474576271186,0.559322033898305,73.79,0.0,0,4,2,3,4,48,0,22,0,0,0,29,0,桃園
718,19510,0.9755,2019-10-05,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5462184873949579,0.5630252100840336,82.54,0.0,0,0,7,0,4,43,0,37,0,0,0,36,1,桃園
