,BOX_OFFICE,GAME_NO,DATE,STADIUM,HOST_LAMIGOÊ°ÉÁåø,HOST_‰∏≠‰ø°?ÑÂ?,HOST_ÂØåÈÇ¶?çÂ?,HOST_Áµ±‰?7-ELEVEn??CLIENT_LAMIGOÊ°ÉÁåø,CLIENT_‰∏≠‰ø°?ÑÂ?,CLIENT_ÂØåÈÇ¶?çÂ?,CLIENT_Áµ±‰?7-ELEVEn???∞Â?,?âÁæ©Â∏?Â§©Ê?,?óÂÖ≠,?∞Ë?,Ê°ÉÂ?,Ê¥≤È?,ÊæÑÊ?Êπ??±ËìÆ,Fri,Sat,Sun,Thu,Tue,Wed,Ê∞?∫´(??,?∏Â?Ê∫ºÂ∫¶(%),?çÊ∞¥??mm),CLIENT_HR,CLIENT_ERR,HOST_HR,HOST_ERR,CLIENT_SCORE,HOST_SCORE,TIME,HOST_PA,HOST_AB,HOST_H,HOST_2B,HOST_3B,HOST_TB,HOST_SO,HOST_SB,HOST_CS_1,HOST_SAC,HOST_SF,HOST_BB,HOST_IBB,HOST_HBP,HOST_GIDP,HOST_LOB,HOST_PO,HOST_A,HOST_DP,HOST_TP.1,HOST_E,HOST_CS_2,HOST_PB,CLIENT_PA,CLIENT_AB,CLIENT_H,CLIENT_2B,CLIENT_3B,CLIENT_TB,CLIENT_SO,CLIENT_SB,CLIENT_CS_1,CLIENT_SAC,CLIENT_SF,CLIENT_BB,CLIENT_IBB,CLIENT_HBP,CLIENT_GIDP,CLIENT_LOB,CLIENT_PO,CLIENT_A,CLIENT_DP,CLIENT_TP.1,CLIENT_E,CLIENT_CS_2,CLIENT_PB,HOST_BF,HOST_NP_1,HOST_ER,HOST_AO,HOST_GO,HOST_NBB,HOST_BS,HOST_S,HOST_WP,HOST_BK,HOST_PO.1,HOST_A.1,HOST_DP.1,HOST_TP,HOST_E.1,HOST_PK,CLIENT_BF,CLIENT_NP_1,CLIENT_ER,CLIENT_AO,CLIENT_GO,CLIENT_NBB,CLIENT_BS,CLIENT_S,CLIENT_WP,CLIENT_BK,CLIENT_PO.1,CLIENT_A.1,CLIENT_DP.1,CLIENT_TP,CLIENT_E.1,CLIENT_PK
589,4423,91,2019/6/20,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29.03,76.38,0,2,0,3,1,5,10,244,38,31,12,1,0,22,5,0,0,0,1,5,0,1,1,7,0,0,0,0,0,0,0,43,38,13,3,0,22,7,1,0,0,1,4,0,0,1,11,0,0,0,0,0,0,0,43,152,5,8,11,0,0,90,0,0,0,0,0,0,0,0,42,178,10,6,10,0,0,112,0,0,0,0
590,5159,38,2019/6/21,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,28.89,75.33,0,0,0,3,1,1,6,195,38,35,12,0,0,21,5,1,1,0,0,2,1,0,0,8,0,0,0,0,0,1,0,25,24,4,3,0,7,9,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,31,142,1,9,6,0,0,95,0,0,0,0,0,0,0,0,38,118,6,6,12,0,0,77,0,0,0,0
591,10111,42,2019/6/22,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27.99,79,0.5,2,0,3,0,7,12,284,42,33,14,3,0,26,4,2,0,0,1,8,0,0,0,10,0,0,0,0,0,0,0,37,28,9,2,0,17,5,2,0,2,0,7,0,0,1,8,0,0,0,0,0,0,0,43,164,7,8,11,0,0,105,1,0,0,0,0,0,0,0,47,188,12,13,6,0,0,112,0,0,0,0
592,3159,111,2019/6/22,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.83,67.88,0,2,0,1,0,6,3,218,37,32,6,1,0,10,14,0,0,0,0,4,0,1,0,8,0,0,0,0,0,0,0,38,34,10,0,1,18,3,2,2,0,0,3,0,1,1,5,0,0,0,0,0,2,0,38,142,6,16,5,0,0,96,0,0,0,0,0,0,0,0,38,149,3,9,4,0,0,92,0,0,0,0
593,3032,33,2019/6/25,Ê¥≤È?,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,28.17,76.46,0,0,1,1,3,4,4,297,53,47,12,1,0,16,7,2,0,1,0,3,1,1,0,13,0,0,0,0,0,0,0,42,38,12,2,0,14,4,2,0,0,0,4,0,0,1,12,0,0,0,0,0,0,0,56,202,2,11,19,0,2,133,1,0,0,0,0,0,0,0,53,183,4,12,17,0,0,118,0,0,0,0
594,3009,76,2019/6/25,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.1,75.12,0.65,0,2,0,1,5,4,228,38,32,7,1,0,8,10,2,0,1,1,4,0,0,1,8,0,0,0,0,0,0,0,40,31,7,1,0,8,9,0,0,0,1,6,0,2,1,10,0,0,0,0,0,0,0,42,159,4,11,6,0,2,89,0,0,0,0,0,0,0,0,39,139,3,8,9,0,0,91,0,0,0,0
595,2988,101,2019/6/26,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.19,79.62,0.07,2,1,1,2,7,4,230,33,31,6,0,0,9,8,0,1,0,0,2,0,0,0,3,0,0,0,0,0,1,0,43,35,10,1,0,17,6,1,2,1,1,5,0,1,0,10,0,0,0,0,0,2,0,44,166,6,9,12,0,1,105,0,0,0,0,0,0,0,0,36,167,3,11,8,0,0,102,0,0,0,0
596,3203,53,2019/6/27,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.18,84.21,0.46,1,1,2,2,7,10,204,28,22,4,1,0,8,0,0,0,0,1,3,0,2,1,2,0,0,0,0,0,0,0,42,40,11,2,1,18,13,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,42,167,6,5,11,0,0,107,0,0,0,0,0,0,0,0,36,124,9,7,13,0,0,76,2,0,0,0
597,3288,113,2019/6/28,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,29.7,75.54,0,0,1,1,0,2,5,204,33,29,12,0,1,17,6,2,1,0,0,3,0,1,1,8,0,0,0,0,0,1,1,37,33,9,2,0,11,10,0,1,0,0,3,0,1,0,10,0,0,0,0,0,1,0,39,149,1,6,10,0,0,90,0,0,0,0,0,0,0,0,37,131,5,3,12,0,0,81,1,0,0,0
598,4361,114,2019/6/29,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30.21,76.54,0,2,0,0,1,11,4,217,38,36,9,1,1,12,7,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,45,39,15,2,0,23,5,0,0,1,1,3,0,1,1,7,0,0,0,0,0,0,0,45,166,9,7,14,0,0,105,2,0,0,0,0,0,0,0,38,140,4,8,12,0,0,99,1,0,0,0
599,3465,79,2019/6/30,Ê¥≤È?,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,28.95,88.71,2.83,1,1,1,2,9,5,206,40,38,12,0,0,15,6,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,31,28,10,3,0,13,6,0,0,0,0,2,0,1,2,5,0,0,0,0,0,0,0,41,152,9,10,8,0,0,97,1,0,0,0,0,0,0,0,40,142,5,10,10,0,0,95,1,0,0,0
600,7881,122,2019/7/5,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.12,69.46,0.02,1,0,2,2,4,7,219,35,30,8,2,0,16,9,0,0,0,1,3,0,1,0,4,0,0,0,0,0,0,1,41,37,11,1,0,15,6,0,1,0,0,3,0,1,0,11,0,0,0,0,0,1,0,42,175,4,10,10,0,0,108,1,0,0,0,0,0,0,0,36,140,7,7,8,0,0,84,0,0,0,0
601,7834,121,2019/7/5,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30.03,59.42,0,2,0,1,2,4,5,187,29,28,7,1,0,11,5,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,39,35,8,2,0,16,11,1,1,0,0,3,0,1,0,8,0,0,0,0,0,1,0,39,150,3,9,7,0,0,92,0,0,0,0,0,0,0,0,33,120,5,9,9,0,0,80,0,0,0,0
602,9039,123,2019/7/6,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,30.17,59.54,0,0,0,0,1,1,2,170,27,19,2,2,0,4,7,2,0,2,0,4,2,0,0,7,0,0,0,0,0,0,0,31,29,5,0,1,7,2,0,1,0,1,1,0,0,2,3,0,0,0,0,0,1,0,31,105,0,14,9,0,0,70,0,0,0,0,0,0,0,0,33,123,2,9,8,0,2,70,0,0,0,0
603,10123,124,2019/7/6,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28.91,70.96,0,0,2,1,1,2,12,228,43,33,12,2,0,17,7,0,1,0,2,7,0,1,1,7,0,0,0,0,0,1,0,36,33,7,0,0,7,8,1,0,0,0,3,0,0,1,9,0,0,0,0,0,0,0,38,151,2,12,7,0,0,100,0,0,0,0,0,0,0,0,43,173,12,11,5,0,0,101,3,0,0,0
604,9013,125,2019/7/7,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30.92,61.25,0,0,2,2,0,6,8,237,31,29,12,2,0,20,4,1,1,0,0,1,0,1,1,5,0,0,0,0,0,1,0,39,31,8,3,0,11,8,0,1,0,1,5,0,2,1,6,0,0,0,0,0,1,0,39,158,6,9,7,0,1,85,1,0,0,0,0,0,0,0,39,140,8,9,8,0,0,92,0,0,0,0
605,5313,126,2019/7/7,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,29.23,75.17,0,1,1,1,3,4,2,204,34,30,5,1,0,9,5,0,0,0,0,3,0,1,1,7,0,0,0,0,0,0,0,34,31,5,2,0,10,9,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,39,146,3,9,11,0,0,96,1,0,0,0,0,0,0,0,36,129,2,14,7,0,1,84,0,0,0,0
606,2788,127,2019/7/9,ÊæÑÊ?Êπ?0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26.22,90.35,1.9,1,0,2,1,1,9,222,36,32,12,2,0,20,7,1,0,0,0,3,0,1,1,6,0,0,0,0,0,0,0,36,32,5,1,0,9,8,0,0,1,0,1,0,2,0,8,0,0,0,0,0,0,0,36,138,1,12,8,0,0,91,0,0,0,0,0,0,0,0,40,181,9,8,8,0,0,105,2,0,0,0,0
607,3315,129,2019/7/10,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.03,60.29,0,3,1,1,0,7,8,245,38,32,13,1,0,17,5,4,0,0,0,5,1,0,1,11,0,0,0,0,0,0,0,43,39,14,1,0,24,3,0,0,0,0,4,0,0,1,8,0,0,0,0,0,0,0,43,171,7,8,14,0,1,109,0,0,0,0,0,0,0,0,47,164,5,6,13,0,0,98,0,0,0,0
608,2689,128,2019/7/11,ÊæÑÊ?Êπ?0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.28,90.7,3.37,3,0,1,1,7,6,230,40,37,11,1,0,15,11,1,1,0,0,2,0,1,1,8,0,0,0,0,0,1,0,41,38,13,1,0,23,8,0,2,1,0,2,0,0,1,4,0,0,0,0,0,2,0,41,142,6,10,8,0,1,92,0,0,0,0,0,0,0,0,44,180,6,6,10,0,1,117,0,0,0,0,0
609,3781,130,2019/7/11,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29.8,73.21,0.15,1,0,1,2,3,8,220,33,29,7,5,0,15,9,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,39,35,8,2,0,13,9,1,0,0,0,4,0,0,1,9,0,0,0,0,0,0,0,39,158,3,7,11,0,0,96,0,0,0,0,0,0,0,0,35,155,8,7,7,0,0,95,1,0,0,0
610,3406,131,2019/7/12,?∞Â?,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.52,75.92,0.26,0,1,0,2,4,6,233,33,30,10,2,0,12,6,2,1,0,0,3,0,0,0,7,0,0,0,0,0,1,0,30,27,8,1,0,9,7,1,0,1,1,1,0,0,0,5,0,0,0,0,0,0,0,42,158,3,5,14,0,0,102,1,0,0,0,0,0,0,0,37,169,6,8,7,0,2,108,1,0,0,0
611,3582,132,2019/7/12,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30.16,79.09,0,0,1,0,1,7,9,248,38,33,12,4,1,18,6,0,0,1,0,3,0,1,2,5,0,0,0,0,0,0,0,46,43,16,0,0,16,9,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,46,173,6,11,7,0,2,106,0,0,0,0,0,0,0,0,38,131,9,7,9,0,1,84,0,0,0,0
612,8019,134,2019/7/13,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,30.86,69.42,0,1,0,3,0,6,10,265,37,33,10,3,0,22,9,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,47,40,16,2,0,21,8,0,0,0,0,7,0,0,0,16,0,0,0,0,0,0,0,49,201,6,10,8,0,0,125,0,0,0,0,0,0,0,0,43,189,10,7,9,0,0,118,0,0,0,0
613,4139,133,2019/7/13,?∞Â?,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.96,75.04,0.13,0,1,1,1,5,1,239,27,24,1,0,0,4,3,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,33,29,6,1,0,7,9,1,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,43,188,3,10,8,0,0,115,0,0,0,0,0,0,0,0,35,156,1,10,13,0,0,86,0,0,0,0
614,4704,136,2019/7/14,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30.57,71.5,0,1,0,2,0,6,4,228,38,36,11,2,0,19,5,0,1,0,0,1,1,0,0,7,0,0,0,0,0,1,0,43,39,14,3,0,20,15,0,0,1,0,2,0,1,0,9,0,0,0,0,0,0,0,43,171,6,5,6,0,0,109,0,0,0,0,0,0,0,0,38,129,4,11,9,0,0,86,1,0,0,0
615,3348,135,2019/7/14,?∞Â?,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.22,71.96,0.02,1,1,1,0,2,1,172,30,29,6,1,0,10,5,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,24,23,8,0,0,8,2,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,34,115,2,10,11,0,0,79,0,0,0,0,0,0,0,0,34,126,1,6,14,0,0,82,0,0,0,0
616,5205,137,2019/7/16,ÊæÑÊ?Êπ?0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,30.34,71.86,0,0,0,1,0,1,6,185,34,31,11,0,0,14,6,0,0,1,0,1,0,1,1,4,0,0,0,0,0,0,0,32,30,7,3,0,10,8,0,1,0,0,2,0,0,0,7,0,0,0,0,0,1,0,36,140,1,6,11,0,0,89,0,0,0,0,0,0,0,0,34,122,6,9,5,0,0,83,0,0,0,0,0
617,8023,138,2019/7/17,ÊæÑÊ?Êπ?0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,30.23,73.17,0,0,0,0,1,8,7,286,48,39,10,3,0,13,9,2,0,0,0,7,1,1,1,11,0,0,0,0,0,0,0,42,34,18,3,0,21,1,2,0,3,0,2,3,0,1,13,0,0,0,0,0,0,0,54,174,8,10,14,0,2,108,1,0,0,0,0,0,0,0,48,186,7,13,7,0,1,110,0,0,0,0,0
618,3011,139,2019/7/17,?∞Â?,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.92,71.62,0,1,1,1,1,4,9,221,37,33,12,2,0,17,11,0,1,0,0,2,0,2,0,4,0,0,0,0,0,1,0,38,34,9,3,0,15,7,0,0,0,0,2,0,2,1,9,0,0,0,0,0,0,0,41,147,4,9,9,0,0,102,0,0,0,0,0,0,0,0,40,160,8,8,4,0,0,101,1,0,0,0
619,4006,141,2019/7/19,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,29.3,88.43,0.35,0,3,0,0,0,4,172,35,33,11,1,0,12,4,1,1,1,0,1,0,0,2,7,0,0,0,0,0,1,0,28,28,3,0,0,3,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,31,115,0,9,8,0,0,78,0,0,0,0,0,0,0,0,35,128,3,7,12,0,0,85,1,0,0,0
620,5714,142,2019/7/19,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,29.46,79.46,0.1,2,0,2,1,3,11,212,39,35,12,4,0,22,8,0,1,0,0,3,1,0,0,4,0,0,0,0,0,1,0,31,28,8,2,0,13,6,2,0,0,0,3,0,0,1,7,0,0,0,0,0,0,0,44,169,3,10,12,0,0,102,1,0,0,0,0,0,0,0,39,145,11,7,8,0,0,90,0,0,0,0
621,8102,143,2019/7/20,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29.21,80.83,0,2,0,2,1,6,10,203,41,34,13,2,0,21,8,0,0,1,1,3,0,2,1,7,0,0,0,0,0,0,0,36,33,10,2,0,18,8,0,1,0,1,1,0,1,0,5,0,0,0,0,0,1,0,38,132,5,10,7,0,0,92,0,0,0,0,0,0,0,0,41,155,10,9,6,0,0,100,0,0,0,0
622,10883,144,2019/7/20,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30.32,69.83,0,1,1,1,1,3,8,199,37,34,11,3,0,17,6,0,0,0,1,2,0,0,0,7,0,0,0,0,0,0,0,31,29,9,3,0,15,5,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,37,135,3,11,7,0,0,93,0,0,0,0,0,0,0,0,41,134,6,11,7,0,0,87,1,0,0,0
623,5202,145,2019/7/21,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,29.78,73.61,0.07,0,2,3,0,0,16,205,47,38,15,3,0,27,1,0,0,1,1,7,0,0,1,7,0,0,0,0,0,0,0,31,29,4,0,0,4,7,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,33,131,0,8,10,0,0,88,1,0,0,0,0,0,0,0,47,172,15,18,6,0,0,101,0,0,0,0
624,7617,146,2019/7/21,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,29.08,73.92,0,0,0,2,3,3,11,244,37,33,14,2,0,22,8,0,0,0,0,3,0,1,1,6,0,0,0,0,0,0,0,42,38,10,2,0,12,8,1,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,45,168,4,10,11,0,0,102,3,0,0,0,0,0,0,0,42,176,11,4,11,0,0,106,0,0,0,0
625,5034,147,2019/7/23,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,27.77,78.96,0.02,3,2,1,2,20,5,244,30,26,9,0,1,14,4,0,1,0,1,3,0,0,1,6,0,0,0,0,0,1,0,57,49,21,4,0,34,4,0,0,1,0,6,0,1,0,10,0,0,0,0,0,0,0,72,253,21,17,13,0,0,143,0,0,0,0,0,0,0,0,38,142,5,13,8,0,0,90,1,0,0,0
626,5741,148,2019/7/24,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28.65,75.67,0,1,1,4,1,5,12,230,36,36,12,2,2,27,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,43,35,8,0,0,11,8,1,0,0,0,7,0,1,1,11,0,0,0,0,0,0,0,43,166,5,9,10,0,0,99,0,0,0,0,0,0,0,0,42,155,11,6,11,0,0,115,0,0,0,0
627,3182,149,2019/7/24,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.03,78.21,0,0,0,0,0,0,1,149,27,23,2,0,0,2,4,1,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,29,27,4,1,0,5,7,1,0,0,0,1,0,1,1,6,0,0,0,0,0,0,0,33,122,0,14,4,0,0,81,0,0,0,0,0,0,0,0,30,106,1,9,11,0,0,67,0,0,0,0
628,3634,150,2019/7/25,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,30.07,70.96,0,1,3,0,2,8,1,189,26,23,4,0,0,4,5,0,0,1,0,2,0,0,1,6,0,0,0,0,0,0,0,36,32,8,2,0,13,12,0,0,0,0,2,1,1,1,5,0,0,0,0,0,0,0,40,153,4,4,11,0,0,105,0,1,0,0,0,0,0,0,36,127,0,9,13,0,0,75,0,0,0,0
629,4103,151,2019/7/30,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29.18,82.71,0,0,0,0,3,2,3,184,28,28,6,1,0,7,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,34,6,1,0,7,8,2,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,38,165,2,8,12,0,0,104,0,0,0,0,0,0,0,0,29,117,3,5,11,0,0,84,0,0,0,0
630,4489,152,2019/7/31,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30.53,73.17,0,0,0,1,0,3,7,225,32,27,9,0,0,12,6,0,0,1,0,4,0,0,2,5,0,0,0,0,0,0,0,33,28,9,3,0,12,5,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,44,166,3,13,7,0,0,109,0,0,0,0,0,0,0,0,36,144,7,9,7,0,0,91,0,0,0,0
631,4202,153,2019/7/31,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.12,58.71,0,0,1,3,0,2,7,168,28,25,7,0,0,13,7,0,1,0,0,2,1,0,0,5,0,0,0,0,0,1,0,33,31,4,2,0,6,8,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,33,124,2,10,9,0,0,78,0,0,0,0,0,0,0,0,36,126,4,7,8,0,0,88,0,0,0,0
632,4845,154,2019/8/1,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31.3,56.96,0,0,1,0,0,0,5,162,27,26,8,2,0,10,5,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,29,27,3,0,0,3,8,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,29,108,0,10,6,0,0,73,0,0,0,0,0,0,0,0,35,118,2,6,13,0,0,85,0,0,0,0
633,5809,155,2019/8/2,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30.17,62.29,0,2,1,1,1,14,5,220,34,32,8,1,0,12,10,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,46,43,17,2,1,27,11,1,1,0,0,2,0,1,0,6,0,0,0,0,0,1,0,47,178,13,5,11,0,0,122,1,0,0,0,0,0,0,0,39,154,3,6,10,0,0,102,1,0,0,0
634,6022,157,2019/8/3,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29.89,64.62,0,2,1,1,1,5,2,199,31,28,3,0,0,3,4,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,36,29,7,1,0,11,6,0,0,3,0,2,1,1,1,7,0,0,0,0,0,0,0,40,139,4,6,12,0,0,89,1,0,0,0,0,0,0,0,42,157,2,11,12,0,0,98,2,0,0,0
635,5575,158,2019/8/3,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.19,73.21,0,2,1,0,2,6,1,213,36,33,8,2,0,10,9,0,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,40,37,12,2,0,20,3,1,0,0,1,2,0,0,2,7,0,0,0,0,0,0,0,40,151,3,12,11,0,0,100,1,0,0,0,0,0,0,0,36,152,0,12,4,0,0,101,0,0,0,0
636,3138,156,2019/8/4,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.24,72.29,0,2,0,1,1,9,4,246,45,38,15,1,0,19,8,1,0,0,0,4,2,1,3,15,0,0,0,0,0,0,0,40,37,13,4,0,23,8,3,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,40,141,7,10,6,0,0,88,1,0,0,0,0,0,0,0,47,188,4,12,4,0,0,114,1,0,0,0
637,4019,159,2019/8/4,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30.94,66.46,0,2,1,0,0,3,4,184,30,26,7,2,0,9,6,1,0,0,1,3,0,0,0,7,0,0,0,0,0,0,0,27,27,9,1,0,16,6,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,34,122,3,6,10,0,1,85,1,0,0,0,0,0,0,0,36,143,3,8,9,0,1,85,0,0,0,0
638,4019,160,2019/8/4,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.24,72.29,0,2,2,1,0,4,10,212,36,32,13,2,0,18,7,1,0,0,0,2,0,2,1,5,0,0,0,0,0,0,0,37,34,9,2,0,17,8,1,0,0,1,2,0,0,1,6,0,0,0,0,0,0,0,37,146,4,14,4,0,0,93,0,0,0,0,0,0,0,0,40,132,9,8,5,0,0,89,1,0,0,0
639,9108,161,2019/8/6,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30.51,82.67,0,1,2,1,2,6,12,218,40,34,15,3,0,21,4,0,1,3,1,2,0,0,2,4,0,0,0,0,0,1,0,34,31,6,1,0,10,9,1,0,0,0,1,2,0,2,4,0,0,0,0,0,0,0,38,133,3,3,14,0,0,96,0,0,0,0,0,0,0,0,42,134,6,6,14,0,2,94,2,0,0,0
640,3661,162,2019/8/7,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30.74,81.43,0.44,0,0,1,0,3,2,207,31,29,6,1,0,10,9,2,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,39,31,7,0,0,7,8,0,0,1,0,3,2,2,0,11,0,0,0,0,0,0,0,39,148,3,9,8,0,0,91,0,0,0,0,0,0,0,0,31,135,2,6,8,0,0,88,0,0,0,0
641,4232,163,2019/8/7,?±ËìÆ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,29.34,70.75,0.39,1,1,0,3,10,5,239,42,38,10,4,0,14,18,1,0,0,0,3,0,1,0,11,0,0,0,0,0,0,0,30,25,7,1,0,8,5,0,1,0,2,2,0,1,0,7,0,0,0,0,0,1,0,44,163,8,11,11,0,0,102,0,0,0,0,0,0,0,0,43,173,2,6,4,0,0,109,1,0,0,0
